,fpr,tpr
0,0.0,0.0
1,0.0005984440454817474,0.00718132854578097
2,0.0005984440454817474,0.4829443447037702
3,0.0008976660682226212,0.4829443447037702
4,0.0008976660682226212,0.5062836624775583
5,0.0011968880909634949,0.5062836624775583
6,0.0011968880909634949,0.5978456014362658
7,0.0014961101137043686,0.5978456014362658
8,0.0014961101137043686,0.7055655296229802
9,0.0017953321364452424,0.7055655296229802
10,0.0017953321364452424,0.7199281867145422
11,0.002094554159186116,0.7199281867145422
12,0.002094554159186116,0.8096947935368043
13,0.0026929982046678637,0.8096947935368043
14,0.0026929982046678637,0.8258527827648114
15,0.002992220227408737,0.8258527827648114
16,0.002992220227408737,0.8330341113105925
17,0.003291442250149611,0.8330341113105925
18,0.003291442250149611,0.8348294434470377
19,0.003590664272890485,0.8348294434470377
20,0.003590664272890485,0.8456014362657092
21,0.0038898862956313583,0.8456014362657092
22,0.0038898862956313583,0.8509874326750448
23,0.004189108318372232,0.8509874326750448
24,0.004189108318372232,0.8545780969479354
25,0.0047875523638539795,0.8545780969479354
26,0.0047875523638539795,0.8581687612208259
27,0.005086774386594853,0.8581687612208259
28,0.005086774386594853,0.8599640933572711
29,0.005385996409335727,0.8599640933572711
30,0.005385996409335727,0.8689407540394973
31,0.005685218432076601,0.8689407540394973
32,0.005685218432076601,0.8761220825852782
33,0.0062836624775583485,0.8761220825852782
34,0.0062836624775583485,0.8797127468581688
35,0.006582884500299222,0.8797127468581688
36,0.006582884500299222,0.8850987432675045
37,0.006882106523040095,0.8850987432675045
38,0.006882106523040095,0.8976660682226212
39,0.007480550568521843,0.8976660682226212
40,0.007480550568521843,0.8994614003590664
41,0.00807899461400359,0.8994614003590664
42,0.00807899461400359,0.9192100538599641
43,0.008677438659485339,0.9192100538599641
44,0.008677438659485339,0.9245960502692998
45,0.008976660682226212,0.9245960502692998
46,0.008976660682226212,0.9281867145421903
47,0.011071214841412328,0.9281867145421903
48,0.011071214841412328,0.9299820466786356
49,0.011370436864153202,0.9299820466786356
50,0.011370436864153202,0.933572710951526
51,0.011968880909634948,0.933572710951526
52,0.011968880909634948,0.9461400359066428
53,0.012567324955116697,0.9461400359066428
54,0.012567324955116697,0.947935368043088
55,0.013165769000598444,0.947935368043088
56,0.013165769000598444,0.9515260323159784
57,0.01615798922800718,0.9515260323159784
58,0.01615798922800718,0.9533213644524237
59,0.016457211250748054,0.9533213644524237
60,0.016457211250748054,0.9551166965888689
61,0.016756433273488927,0.9551166965888689
62,0.016756433273488927,0.9587073608617595
63,0.018252543387193298,0.9587073608617595
64,0.018252543387193298,0.9605026929982047
65,0.019748653500897665,0.9605026929982047
66,0.019748653500897665,0.9622980251346499
67,0.02004787552363854,0.9622980251346499
68,0.02004787552363854,0.9640933572710951
69,0.020945541591861162,0.9640933572710951
70,0.020945541591861162,0.9658886894075404
71,0.022142429682824656,0.9658886894075404
72,0.022142429682824656,0.9676840215439856
73,0.023638539796529023,0.9676840215439856
74,0.023638539796529023,0.9730700179533214
75,0.023937761819269897,0.9730700179533214
76,0.023937761819269897,0.9748653500897666
77,0.025433871932974268,0.9748653500897666
78,0.025433871932974268,0.9766606822262118
79,0.026331538001196888,0.9766606822262118
80,0.026331538001196888,0.9784560143626571
81,0.027229204069419508,0.9784560143626571
82,0.027229204069419508,0.9820466786355476
83,0.029922202274087373,0.9820466786355476
84,0.029922202274087373,0.9838420107719928
85,0.030819868342309993,0.9838420107719928
86,0.030819868342309993,0.9856373429084381
87,0.03321364452423698,0.9856373429084381
88,0.03321364452423698,0.9874326750448833
89,0.0466786355475763,0.9874326750448833
90,0.0466786355475763,0.9892280071813285
91,0.04937163375224417,0.9892280071813285
92,0.04937163375224417,0.9910233393177738
93,0.06702573309395571,0.9910233393177738
94,0.06702573309395571,0.992818671454219
95,0.08258527827648116,0.992818671454219
96,0.08258527827648116,0.9946140035906643
97,0.08617594254937164,0.9946140035906643
98,0.08617594254937164,0.9964093357271095
99,0.9198084979054458,0.9964093357271095
100,0.9198084979054458,0.9982046678635548
101,0.9548174745661281,0.9982046678635548
102,0.9548174745661281,1.0
103,0.9982046678635548,1.0
104,1.0,1.0
